"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PHOENIX AMA","2017","EPCOR - SUN CITY","56-002038.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","222830","A-03-01 18DCB","1758.15","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2017","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","222831","D-01-06 18CCC","270.19","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2017","EPCOR (SUN CITY) WATER ARIZONA INC.","74-590634.0003","RECOVERY WELL PERMITS","","222834","A-03-01 09BCB","1437","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"PHOENIX AMA","2017","EPCOR - SUN CITY","56-002038.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","222834","A-03-01 09BCB","0.79","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2017","TUCSON COUNTRY CLUB","58-106007.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","222858","D-13-15 31BDD","42.04","WITHDRAWAL","GROUNDWATER","32","15","33.386","110","51","48.23","58"
"TUCSON AMA","2017","FREEPORT-MCMORAN SIERRITA INC","58-113558.0007","TYPE 2 MINERAL EXTRACT GFR","UPPER SANTA CRUZ","222865","D-18-13 21CDA","373","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","222880","D-16-15 34AAA","744.62","RECOVERED","CAP WATER RECOVERED","32","0","16.7","110","47","30.1","74"
"NOT WITHIN ANY AMA OR INA","2017","KEARNY, TOWN OF","91-000532.0000","LARGE COMMUNITY WATER SYSTEM","","222948","D-04-14 27CCC","242","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2017","CITY OF TUCSON/TUCSON WATER","74-552006.0006","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","223006","D-13-13 21BCB","479.88","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","","","","","","","74"
"TUCSON AMA","2017","TUC ELEC PWR - ENV RESOURCES","58-101398.0001","TYPE 2 POWER GFR","UPPER SANTA CRUZ","223016","D-15-14 02BCD","386.67","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","TUC ELEC PWR - ENV RESOURCES","58-101398.0001","TYPE 2 POWER GFR","UPPER SANTA CRUZ","223017","D-15-14 02BCD","219.95","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2017","CITY OF SURPRISE","56-002344.0000","TRANSITIONING PROVIDER SMALL TO LARGE","WEST SALT RIVER VALLEY","223072","B-03-01 06BBC","422.69","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2017","ARIZONA PUBLIC SERVICE CO","58-114046.0001","TYPE 2 POWER GFR","WEST SALT RIVER VALLEY","223142","A-01-02 09DAC","2044.03","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2017","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","223307","D-02-06 30DCD","303.71","WITHDRAWAL","GROUNDWATER","33","13","13","111","46","39","56"
"PHOENIX AMA","2017","RECREATION CENTERS OF SUN CITY","58-101682.0000","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","223330","A-03-01 08BBA","1069.31","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2017","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","223462","A-02-06 29DDD","2405.75","WITHDRAWAL","GROUNDWATER","33","28","53","111","45","14","57"
"PHOENIX AMA","2017","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","223506","A-01-05 11CCC","1306.04","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2017","BUCKEYE WATER CONSERVATION & DRAINAGE DISTRICT.","57-002503.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","223531","B-01-03 36AAB","1395.5","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2017","SCHOOL DISTRICT 90","58-105645.0000","TYPE 2 NON-IRRIGATION GFR","HASSAYAMPA","223566","B-02-06 28AAB","15.6","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2017","BUCKEYE WATER CONSERVATION & DRAINAGE DISTRICT.","57-002503.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","223578","B-01-01 29DBD","2467","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2017","BUCKEYE WATER CONSERVATION & DRAINAGE DISTRICT.","57-002503.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","223579","B-01-01 28CCC","3011.5","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2017","DURHAM REGIONAL LANDFILL, LLC","59-223599.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","","223599","D-08-10 35CCB","52","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2017","SUNRISE WATER COMPANY","56-002041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","223706","A-04-01 09CBC","180.03","WITHDRAWAL","GROUNDWATER","33","42","3.24","112","16","13.73","56"
"PHOENIX AMA","2017","MADISON GRANITE SUPPLIES INC.","59-219151.0000","MINERAL EXTRACTION","LAKE PLEASANT","223719","A-05-02 24DCB","47.8","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"SANTA CRUZ AMA","2017","BACA FLOAT #3, LLC","58-112480.0005","IRRIGATION USE","UPPER SANTA CRUZ","223857","D-22-13 09BCC","422","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2017","T & K RED RIVER DAIRY, LLLP","59-549786.0003","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","MARICOPA-STANFIELD","223902","D-06-03 22CDD","155","WITHDRAWAL","GROUNDWATER","32","52","48","112","1","26","59"
"PHOENIX AMA","2017","COLBY MANAGEMENT, INC","56-002282.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","223974","B-05-02 25DCC","76.5","WITHDRAWAL","GROUNDWATER","33","44","22.59","112","25","13.44","56"
"PHOENIX AMA","2017","CITY OF CHANDLER","74-583023.0002","RECOVERY WELL PERMITS","","224018","D-02-05 18BCD","2.77","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","7.58","111","53","23.58","74"
"PHOENIX AMA","2017","CITY OF CHANDLER","74-583023.0002","RECOVERY WELL PERMITS","","224020","D-02-05 18CBA","0.26","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","9.93","111","53","22.45","74"
"PHOENIX AMA","2017","CITY OF CHANDLER","74-583023.0002","RECOVERY WELL PERMITS","","224021","D-02-05 18CBD","0.56","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","10.69","111","53","30.06","74"
"PHOENIX AMA","2017","CITY OF CHANDLER","74-583023.0002","RECOVERY WELL PERMITS","","224022","D-02-05 18CBD","0.09","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","16.19","111","53","22.85","74"
"TUCSON AMA","2017","TUC ELEC PWR - ENV RESOURCES","58-101398.0001","TYPE 2 POWER GFR","UPPER SANTA CRUZ","224080","D-15-14 03BDC","121.31","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","TUC ELEC PWR - ENV RESOURCES","58-101398.0001","TYPE 2 POWER GFR","UPPER SANTA CRUZ","224081","D-15-14 03BDC","51.57","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","TOWN OF MARANA","56-000107.0000","LARGE MUNICIPAL PROVIDER MNPCCP","AVRA VALLEY","224121","D-12-12 04BBA","3.66","WITHDRAWAL","GROUNDWATER","32","25","26","111","7","41","56"
"PHOENIX AMA","2017","EPCOR (SUN CITY WEST) WATER ARIZONA INC.","74-590635.0003","RECOVERY WELL PERMITS","","224135","B-04-01 28BAA","1038","RECOVERED","IN-LIEU WATER  (CAP)","33","40","3.06","112","22","6.7","74"
"PHOENIX AMA","2017","EPCOR - SUN CITY WEST","56-002039.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","224135","B-04-01 28BAA","0.25","WITHDRAWAL","GROUNDWATER","33","40","3.06","112","22","6.7","56"
"TUCSON AMA","2017","PIMA COUNTY WWMD INA ROAD","58-109394.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","224231","D-13-12 01BBA","0.58","WITHDRAWAL","GROUNDWATER","32","20","14","111","4","34.8","58"
"PHOENIX AMA","2017","MOBILE GARDENS WTR IMPROV DIST","56-002278.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","224277","B-05-03 11CAB","9.32","WITHDRAWAL","GROUNDWATER","33","47","15.9","112","32","41.2","56"
"NOT WITHIN ANY AMA OR INA","2017","TOWN OF STAR VALLEY","91-000138.0000","SMALL COMMUNITY WATER SYSTEM","","224286","A-11-11 32CBD","17.382","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2017","FISHER SAND & GRAVEL CO","59-224355.0000","MINERAL EXTRACTION","","224355","A-06-01 36DDD","209.5","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2017","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","224537","D-01-06 21BAA","1034.94","WITHDRAWAL","GROUNDWATER","33","20","6.5","111","44","52.46","57"
"PINAL AMA","2017","ARIZONA PUBLIC SERVICE CO","58-102165.0006","IRRIGATION USE","ELOY","224624","D-06-07 01CDA","227.7","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","2017","UNITED CHRISTIAN YOUTH CAMP INC.","59-561258.0003","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","LITTLE CHINO","224706","B-13-03 14CAD","1.44","WITHDRAWAL","GROUNDWATER","34","30","10.867","112","32","31.017","59"
"PHOENIX AMA","2017","ARIZONA PUBLIC SERVICE CO","58-114051.0001","TYPE 1 GFR","HASSAYAMPA","224894","B-01-06 27DCB","149.18","WITHDRAWAL","GROUNDWATER","33","23","44","112","51","30","58"
"TUCSON AMA","2017","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","225318","D-14-13 36CCB","846.3","WITHDRAWAL","GROUNDWATER","32","9","55.8","-110","58","37.4","56"
"PHOENIX AMA","2017","BEARDSLEY WATER COMPANY","56-002159.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","225340","B-04-02 10DBB","22.22","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2017","FARMERS INVESTMENT CO","58-101964.0004","IRRIGATION USE","UPPER SANTA CRUZ","225635","D-17-14 30CCC","1247.48","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2017","CONGRESS DWID","91-000615.0000","SMALL COMMUNITY WATER SYSTEM","","225674","B-09-06 03BBA","26.263","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2017","WILLIAM A COX","58-106940.0005","TYPE 2 NON-IRRIGATION GFR","NO SUBBASIN_CODE","226119","A-05-03 05CCC","118","WITHDRAWAL","GROUNDWATER","33","47","58.14","112","4","50.1","58"
"PHOENIX AMA","2017","SCOTTSDALE RANCH COMMUNITY ASSN","58-109998.0011","TYPE 2 NON-IRRIGATION GFR","MULTIPLE SUB-BASINS","226395","D-01-07 17CCC","47.87","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2017","GLOBAL WATER-SANTA CRUZ WATER COMPANY","59-226690.0000","HYDROLOGIC TESTING PERMIT","","226690","D-04-04 29CDB","15","WITHDRAWAL","GROUNDWATER","33","2","45.5","111","58","28.7","59"
"SANTA CRUZ AMA","2017","CHICARO HERITAGE FARMS LLC","58-100028.0002","IRRIGATION USE","UPPER SANTA CRUZ","227077","D-20-11 28CCC","10","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","2017","LAURINDA OSWALD","58-106310.0003","IRRIGATION USE","UPPER SANTA CRUZ","227354","D-20-13 18CBC","0.41","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2017","SPRINGERVILLE, TOWN OF","91-000008.0000","LARGE COMMUNITY WATER SYSTEM","","500049","A-09-29 34ADA","17.54","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2017","JBS TOLLESON","58-100177.0001","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","500078","A-01-01 10CBA","1072.66","WITHDRAWAL","GROUNDWATER","33","26","35.42","112","15","2.25","58"
"DOUGLAS INA","2017","ALAMO RANCH CO","60-203004.0000","IRRIGATION USE","DOUGLAS","500250","D-21-26 30CCB","209","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"NOT WITHIN ANY AMA OR INA","2017","PAYSON WATER CO","91-000133.0000","SMALL COMMUNITY WATER SYSTEM","","500270","A-11-10 23AAA","1.567","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2017","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","AVRA VALLEY","500556","D-11-11 28ACC","1092.72","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2017","DAVE  BUCHLI","59-500591.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","EAST SALT RIVER VALLEY","500591","D-03-09 18BCC","52.67","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2017","IMSAMET OF ARIZONA","58-101478.0003","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","500659","B-01-01 20CBA","58","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2017","COTTONWOOD, CITY OF","91-000657.0000","LARGE COMMUNITY WATER SYSTEM","","500663","A-15-03 13DCD","48.6","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2017","BREAKERS 95 LLC","59-502115.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","UPPER SANTA CRUZ","500800","D-12-12 05ACC","33.84","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2017","K & D FARMS","59-500865.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","ELOY","500865","D-06-07 07DCD","7","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2017","DWIGHT B LEISTER JR","88-000028.0000","BEST MANAGEMENT PRACTICES FARM UNIT","WEST SALT RIVER VALLEY","500878","B-01-02 21ABB","566.46","WITHDRAWAL","GROUNDWATER","","","","","","","88"
"SANTA CRUZ AMA","2017","VALLE VERDE WATER COMPANY","56-000228.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","500951","D-23-13 25ABA","139.83","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2017","ARIZONA BOARD OF REGENTS","58-104806.0003","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","500957","D-15-15 33ADB","144.2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2017","APACHE TRAIL MHP","91-000155.0000","SMALL COMMUNITY WATER SYSTEM","","500973","A-02-15 29DBB","4.35","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2017","TUCSON COUNTRY CLUB","58-106007.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","501152","D-13-15 31ABB","46.7","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2017","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","501247","B-02-01 26AAA","271","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"PHOENIX AMA","2017","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","501247","B-02-01 26AAA","226.48","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"TUCSON AMA","2017","D N D NEFFSON COMPANY","58-112459.0000","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","501251","D-13-13 24BDA","28.79","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2017","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","501336","D-07-06 35AAD","1646.39","WITHDRAWAL","GROUNDWATER","32","46","27","111","41","16","57"
"PHOENIX AMA","2017","SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT","59-222005.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","HASSAYAMPA","501391","B-02-06 28AAC","32.2","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2017","BRIGHTON 875, LLC","58-102347.0010","IRRIGATION USE","ELOY","501562","D-06-08 04ADC","270.15","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","KIVA RANCH TUCSON LLC","58-160047.0002","IRRIGATION USE","UPPER SANTA CRUZ","501580","D-13-15 33DDA","50.85","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","METROPOLITAN DOM WATER IMPR DIST","74-570181.0007","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","501604","D-12-13 33BCC","388.87","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"PRESCOTT AMA","2017","CHINO VALLEY UNIFIED SCHOOL DIST #51","59-570754.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","","501609","B-16-02 16DDD","31.11","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","2017","BREAKERS 95 LLC","59-502115.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","UPPER SANTA CRUZ","501637","D-12-12 05ACA","0.66","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2017","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","501643","A-03-04 03BAA","366.59","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2017","STARLIGHT WATER","91-000102.0000","SMALL COMMUNITY WATER SYSTEM","","501667","A-15-12 31DCB","28.62","WITHDRAWAL","GROUNDWATER","34","38","20.6","111","6","42.8","91"
"TUCSON AMA","2017","COUNTRY CLUB OF GREEN VALLEY INC.","58-101735.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","501760","D-18-13 02DCA","71.61","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2017","CITY OF GOODYEAR","74-564545.0010","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","501892","B-01-01 17AAA","609.68","RECOVERED","CAP WATER RECOVERED","33","26","3","112","22","55","74"
"PINAL AMA","2017","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","502060","D-09-07 27ADA","893.31","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2017","DU-BROOK INVESTMENTS","58-150105.0002","TYPE 1 GFR","ELOY","502062","D-06-07 24CDD","40.84","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2017","CLEAR SPRINGS","91-000029.0000","SMALL COMMUNITY WATER SYSTEM","","502128","D-17-25 19CCB","99.81","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2017","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","502179","D-14-15 02DDA","140.78","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2017","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","502180","D-14-15 14DAD","173.78","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2017","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","502181","D-16-15 23CCC","4.38","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2017","WALDEN MEADOWS COMM CO-OP","91-000676.0000","SMALL COMMUNITY WATER SYSTEM","","502258","B-12-04 06DBB","76.57","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2017","CITY OF SURPRISE","56-002344.0000","TRANSITIONING PROVIDER SMALL TO LARGE","WEST SALT RIVER VALLEY","502350","B-03-01 08ABB","914.26","WITHDRAWAL","GROUNDWATER","33","37","21.77","112","23","6.16","56"
"TUCSON AMA","2017","THE CLUB AT LA MARIPOSA L.C.","58-109720.0002","TYPE 1 GFR","UPPER SANTA CRUZ","502533","D-14-15 02ACC","60","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2017","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","502571","D-09-07 36DDD","761.36","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","2017","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","502579","D-22-13 05ABD","781.33","WITHDRAWAL","GROUNDWATER","31","32","53","111","1","52","56"
"PHOENIX AMA","2017","CITY OF GLENDALE","74-581371.0002","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","502752","A-03-02 18AAA","60.92","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2017","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","502752","A-03-02 18AAA","338.63","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2017","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","502756","D-05-04 34DDC","227.89","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2017","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","502757","D-05-04 35DCC","410.45","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2017","ST DAVID DWID","91-000053.0000","LARGE COMMUNITY WATER SYSTEM","","502809","D-17-21 33CBC","0.17","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","2017","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","502819","D-05-03 18BCC","671.22","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2017","SKY-HI DOMESTIC IMP DIST","91-000382.0000","SMALL COMMUNITY WATER SYSTEM","","502972","A-10-23 22BDD","6.003","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2017","AZ STATE PARKS/CATALINA STATE PARKS","59-503058.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","","503021","D-11-14 33CBB","6.3","WITHDRAWAL","GROUNDWATER","32","25","48","110","55","33.9","59"
"TUCSON AMA","2017","CROSSROADS PARK, LLC","56-000200.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","503251","D-14-14 02BBA","17.47","WITHDRAWAL","GROUNDWATER","32","14","59.8","110","53","21","56"
"PHOENIX AMA","2017","VALLEY UTILITIES WATER COMPANY","56-002047.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","503273","B-02-01 11DCD","408.45","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2017","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","503287","A-11-10 33DCC","114.8","WITHDRAWAL","GROUNDWATER","34","14","49.12","111","19","50.5","91"
"TUCSON AMA","2017","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","AVRA VALLEY","503290","D-11-10 13AAA","965.92","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2017","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","503323","A-10-10 04ACB","292.3","WITHDRAWAL","GROUNDWATER","34","14","39.07","111","20","18.17","91"
"NOT WITHIN ANY AMA OR INA","2017","TOWN OF CLARKDALE","91-000617.0000","LARGE COMMUNITY WATER SYSTEM","","503444","A-16-03 31DCA","216.37","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"DOUGLAS INA","2017","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","DOUGLAS","504004","D-24-28 07CDC","293","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"NOT WITHIN ANY AMA OR INA","2017","SILVER CREEK RV","91-000337.0000","SMALL COMMUNITY WATER SYSTEM","","504082","B-20-22 24BAA","1.596","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2017","GILA BEND, TOWN OF","91-000207.0000","LARGE COMMUNITY WATER SYSTEM","","504088","C-06-04 20ADD","229.565","WITHDRAWAL","GROUNDWATER","32","53","29","112","40","53.1","91"
"NOT WITHIN ANY AMA OR INA","2017","WICKENBURG, TOWN OF","91-000198.0000","LARGE COMMUNITY WATER SYSTEM","","504170","B-07-05 01DBC","140.791","WITHDRAWAL","GROUNDWATER","33","58","30","112","43","36.1","91"
"TUCSON AMA","2017","KAI HERBERT","58-109169.0000","IRRIGATION USE","UPPER SANTA CRUZ","504198","D-12-12 08ABD","7.41","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2017","HERBERT KAI","58-109166.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","504198","D-12-12 08ABD","5.23","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2017","KINGMAN MUNICIPAL WATER","91-000316.0000","LARGE COMMUNITY WATER SYSTEM","","504272","B-22-16 28BDA","2535","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2017","ARIZONA WATER CO - CASA GRANDE","91-000365.0000","LARGE COMMUNITY WATER SYSTEM","","504286","A-09-22 25ACC","126.02","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2017","ACME WATER COMPANY","56-003006.0000","SMALL MUNICIPAL PROVIDER","LITTLE CHINO","504297","B-16-02 34DBA","20","WITHDRAWAL","GROUNDWATER","","","","","","","56"
