"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PINAL AMA","2010","ROBERT & ANITA KENNEDY","58-104740.0007","TYPE 2 NON-IRRIGATION GFR","ELOY","584157","D-06-07 09DCD","7.26","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2010","ICR WATER USERS ASSOCIATION","91-000686.0000","SMALL COMMUNITY WATER SYSTEM","","584177","B-16-03 17BBC","190.32","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","584198","A-10-10 09ABA","33.724","WITHDRAWAL","GROUNDWATER","34","13","49.9","111","19","58.66","91"
"NOT WITHIN ANY AMA OR INA","2010","ARIZONA WATER CO - CASA GRANDE","91-000117.0000","LARGE COMMUNITY WATER SYSTEM","","584245","A-02-15 32ADC","124.93","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2010","PINNACLE PEAK COUNTRY CLUB INC","58-101689.0005","TYPE 2 NON-IRRIGATION GFR","MULTIPLE SUB-BASINS","584391","A-04-04 13ACB","57","WITHDRAWAL","GROUNDWATER","33","41","40","111","53","52","58"
"PHOENIX AMA","2010","ARIZONA WATER CO.-WHITE TANKS","56-002001.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","584393","B-02-02 32ABB","251.84","WITHDRAWAL","GROUNDWATER","33","28","44","112","29","14","56"
"PHOENIX AMA","2010","CITY OF PHOENIX","74-584460.0001","RECOVERY WELL PERMITS","","584460","A-01-03 17DCB","313.61","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","25","28.53","112","4","22.73","74"
"PHOENIX AMA","2010","CITY OF GLENDALE","74-581371.0002","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","584693","A-04-01 26BDD","0.19","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","39","27","112","14","2","74"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","584715","D-14-11 05BCB","1720.8","RECOVERED","CAP WATER RECOVERED","32","14","36","111","15","67","74"
"PHOENIX AMA","2010","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","584716","A-01-05 22CDC","186.45","WITHDRAWAL","GROUNDWATER","33","24","34.9","111","50","11.4","56"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","584734","D-13-11 30CCC","1136","RECOVERED","CAP WATER RECOVERED","32","15","4","111","16","8","74"
"DOUGLAS INA","2010","RAY H. ZUCK","60-203576.0001","IRRIGATION USE","DOUGLAS","584785","D-19-26 17BCC","514","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"NOT WITHIN ANY AMA OR INA","2010","SUN LEISURE EST UTIL CO INC","91-000724.0000","SMALL COMMUNITY WATER SYSTEM","","584795","C-09-23 28ABB","9.643","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","SHOW LOW CROSSROAD HOA INC","91-000022.0000","SMALL COMMUNITY WATER SYSTEM","","584885","A-10-24 11CAC","3.75","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","584892","D-13-11 31CCC","1391.6","RECOVERED","CAP WATER RECOVERED","32","14","55","111","16","11","74"
"PHOENIX AMA","2010","ARCADIA WATER COMPANY","57-002501.0000","IRRIGATION DISTRICT (SW & GW)","EAST SALT RIVER VALLEY","585033","A-02-04 22DAB","961.63","WITHDRAWAL","GROUNDWATER","33","30","7","111","55","40","57"
"PHOENIX AMA","2010","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","585036","A-02-06 33BAB","240.17","WITHDRAWAL","GROUNDWATER","33","28","51","111","44","50","57"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","585038","D-13-11 31DCA","1388.7","RECOVERED","CAP WATER RECOVERED","32","15","50","111","15","28","74"
"PHOENIX AMA","2010","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","585039","A-01-06 34CCD","181.92","WITHDRAWAL","GROUNDWATER","33","22","47","111","44","2","57"
"NOT WITHIN ANY AMA OR INA","2010","ARIZONA WATER CO - CASA GRANDE","91-000117.0000","LARGE COMMUNITY WATER SYSTEM","","585052","A-02-15 29DDC","300.02","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2010","CHINO VALLEY IRRIGATION DISTRICT","74-571073.0002","RECOVERY WELL PERMITS","LITTLE CHINO","585401","B-16-02 15DBA","217.92","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"PHOENIX AMA","2010","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","585407","B-02-02 20DCD","4.04","RECOVERED","CAP WATER RECOVERED","33","29","39.1","112","29","5.9","74"
"NOT WITHIN ANY AMA OR INA","2010","CONGRESS DWID","91-000615.0000","SMALL COMMUNITY WATER SYSTEM","","585509","B-09-06 02DCD","150.125","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","585726","D-14-11 06DBA","2111.3","RECOVERED","CAP WATER RECOVERED","32","14","28","111","15","29","74"
"PHOENIX AMA","2010","MADISON GRANITE SUPPLIES INC.","59-219151.0000","MINERAL EXTRACTION","LAKE PLEASANT","585909","A-05-02 24DCB","32.7","WITHDRAWAL","GROUNDWATER","33","45","53","112","6","30","59"
"PHOENIX AMA","2010","ARLINGTON VALLEY LLC","58-101121.0017","TYPE 1 GFR","HASSAYAMPA","585910","C-01-06 17DCD","316.91","WITHDRAWAL","GROUNDWATER","33","20","6","112","53","24","58"
"PHOENIX AMA","2010","ARLINGTON VALLEY LLC","58-101121.0017","TYPE 1 GFR","HASSAYAMPA","585911","C-01-06 17ABB","0.41","WITHDRAWAL","GROUNDWATER","33","20","51","112","53","32","58"
"PHOENIX AMA","2010","ARLINGTON VALLEY LLC","58-101121.0017","TYPE 1 GFR","HASSAYAMPA","585914","C-01-06 17ACD","612.25","WITHDRAWAL","GROUNDWATER","33","20","33","112","53","27","58"
"PHOENIX AMA","2010","ARLINGTON VALLEY LLC","58-101121.0017","TYPE 1 GFR","HASSAYAMPA","585915","C-01-06 17DBD","340.52","WITHDRAWAL","GROUNDWATER","33","20","21","112","53","27","58"
"PHOENIX AMA","2010","CITY OF CHANDLER","74-584461.0003","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","585918","D-02-05 10ACD","55.43","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","16","10","111","49","17","74"
"PHOENIX AMA","2010","CITY OF CHANDLER","74-584461.0003","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","585920","D-02-05 10ADC","48.24","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","16","10","111","49","9","74"
"PHOENIX AMA","2010","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","585924","D-02-07 03BBB","2.95","WITHDRAWAL","GROUNDWATER","33","17","30.4","111","38","1.4","56"
"NOT WITHIN ANY AMA OR INA","2010","EPCOR","91-000322.0000","LARGE COMMUNITY WATER SYSTEM","","586016","B-16-20 13CBA","26.63","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","586129","A-12-08 22DCB","6.958","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","586130","A-12-08 22CDA","23.175","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2010","MIGUEL & MERNA FONTES","59-561255.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","AVRA VALLEY","586179","D-12-10 34CBB","44.5","WITHDRAWAL","GROUNDWATER","32","20","26","111","19","10","59"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","586181","D-13-11 31ACC","1787.5","RECOVERED","CAP WATER RECOVERED","32","15","21","111","15","37","74"
"PHOENIX AMA","2010","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","586184","A-01-01 33AAA","2353.45","WITHDRAWAL","GROUNDWATER","33","23","29","112","15","17","57"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","586192","D-13-11 30DCC","1884.4","RECOVERED","CAP WATER RECOVERED","32","15","51","111","15","36","74"
"PINAL AMA","2010","THUNDERBIRD FARMS IMPROVEMENT DISTRICT","56-001342.0000","LARGE MUNICIPAL PROVIDER MNPCCP","MARICOPA-STANFIELD","586195","D-05-02 24BAA","97.222","WITHDRAWAL","GROUNDWATER","32","59","2","112","6","33","56"
"NOT WITHIN ANY AMA OR INA","2010","EAGAR, TOWN OF","91-000002.0000","LARGE COMMUNITY WATER SYSTEM","","586713","A-08-29 08DBB","180.34","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2010","RIDGEVIEW UTILITY COMPANY","56-000375.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","586722","D-10-14 24BCB","409.4","WITHDRAWAL","GROUNDWATER","32","33","14.1","110","51","38.46","56"
"PHOENIX AMA","2010","CITY OF CHANDLER","74-583023.0001","RECOVERY WELL PERMITS","","586725","D-02-05 18CBA","54.73","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","14","111","53","27","74"
"PHOENIX AMA","2010","CITY OF CHANDLER","74-583023.0001","RECOVERY WELL PERMITS","","586726","D-02-05 18CBA","130.67","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","14","111","53","21","74"
"PHOENIX AMA","2010","CITY OF CHANDLER","74-583023.0001","RECOVERY WELL PERMITS","","586727","D-02-05 18CBA","111.83","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","9","111","53","21","74"
"PHOENIX AMA","2010","CITY OF CHANDLER","74-583023.0001","RECOVERY WELL PERMITS","","586728","D-02-05 18CBA","32.36","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","15","9","111","53","27","74"
"TUCSON AMA","2010","GREEN VALLEY DWID","74-595205.0000","RECOVERY WELL PERMITS","","586729","D-19-13 16BBB","404.53","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2010","ARIZONA DEPT OF ENVIR QUALITY","59-586193.0002","POOR QUALITY WITHDRAWAL PERMITS","UPPER SANTA CRUZ","587017","D-14-14 12DAB","1","WITHDRAWAL","GROUNDWATER","32","13","43.2","110","51","42.8","59"
"TUCSON AMA","2010","ARIZONA DEPT OF ENVIR QUALITY","59-586193.0002","POOR QUALITY WITHDRAWAL PERMITS","UPPER SANTA CRUZ","587018","D-14-14 12DAB","1.1","WITHDRAWAL","GROUNDWATER","32","13","42.09","110","51","43.97","59"
"TUCSON AMA","2010","ARIZONA DEPT OF ENVIR QUALITY","59-586193.0002","POOR QUALITY WITHDRAWAL PERMITS","UPPER SANTA CRUZ","587019","D-14-15 07CBB","574.6","WITHDRAWAL","GROUNDWATER","32","13","41.4","110","51","24.4","59"
"PHOENIX AMA","2010","SEP II LLC","58-111348.0004","TYPE 1 GFR","HASSAYAMPA","587021","C-01-06 19BDD","2049.3","WITHDRAWAL","GROUNDWATER","33","19","38","112","54","42","58"
"PHOENIX AMA","2010","SEP II LLC","58-111348.0004","TYPE 1 GFR","HASSAYAMPA","587022","C-01-06 19CDD","1165.6","WITHDRAWAL","GROUNDWATER","33","19","10","112","54","40","58"
"PHOENIX AMA","2010","SEP II LLC","58-111348.0004","TYPE 1 GFR","HASSAYAMPA","587023","C-01-06 19DDD","1359.6","WITHDRAWAL","GROUNDWATER","33","19","10","112","54","9","58"
"PHOENIX AMA","2010","SEP II LLC","58-111348.0004","TYPE 1 GFR","HASSAYAMPA","587025","C-01-06 18BDD","791.7","WITHDRAWAL","GROUNDWATER","33","20","29","112","54","43","58"
"PHOENIX AMA","2010","SEP II LLC","58-111348.0004","TYPE 1 GFR","HASSAYAMPA","587026","C-01-06 18CDD","1373.5","WITHDRAWAL","GROUNDWATER","33","20","4","112","54","43","58"
"TUCSON AMA","2010","TOWN OF MARANA","74-211278.0001","RECOVERY WELL PERMITS","AVRA VALLEY","587027","D-12-12 15CDD","150.24","RECOVERED","CAP WATER RECOVERED","32","22","54","111","7","30","74"
"PHOENIX AMA","2010","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","587287","B-01-03 13BCC","323.12","WITHDRAWAL","GROUNDWATER","33","25","44","112","31","16","56"
"PHOENIX AMA","2010","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","587289","A-05-04 33ACD","77.04","WITHDRAWAL","GROUNDWATER","33","44","3","111","56","52","56"
"PHOENIX AMA","2010","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","587290","A-04-04 35BCC","447.46","WITHDRAWAL","GROUNDWATER","33","38","51","111","55","29","56"
"SANTA CRUZ AMA","2010","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","587292","D-22-13 26CDD","518.11","WITHDRAWAL","GROUNDWATER","31","28","53.6","110","59","11","56"
"PHOENIX AMA","2010","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","587293","B-04-01 33BAB","463.65","WITHDRAWAL","GROUNDWATER","33","39","7","112","22","13","56"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","587296","D-14-11 06BCD","1498.1","RECOVERED","CAP WATER RECOVERED","32","14","27","111","15","30","74"
"NOT WITHIN ANY AMA OR INA","2010","LAKESIDE SKI HOA","91-000872.0000","SMALL COMMUNITY WATER SYSTEM","","587765","C-04-04 03BCD","7.1","WITHDRAWAL","GROUNDWATER","33","6","33.6","112","39","47.6","91"
"PINAL AMA","2010","ALLIGATOR FARMS PROPERTIES LP","58-100933.0002","IRRIGATION USE","ELOY","587807","D-06-07 35DAA","618.12","WITHDRAWAL","GROUNDWATER","32","51","38","111","35","11","58"
"PHOENIX AMA","2010","THOMAS  DE JONG","58-117391.0001","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","587810","C-01-03 25ADB","115.15","WITHDRAWAL","GROUNDWATER","33","18","57","112","30","35","58"
"TUCSON AMA","2010","PIMA COUNTY PARKS & RECREATION","58-100379.0004","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","587814","D-14-11 13CCC","64.24","WITHDRAWAL","GROUNDWATER","32","12","18","111","10","59","58"
"PHOENIX AMA","2010","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","59-588107.0000","POOR QUALITY WITHDRAWAL PERMITS","WEST SALT RIVER VALLEY","588109","A-02-03 20BAA","21.87","WITHDRAWAL","GROUNDWATER","33","30","32.55","112","4","26.25","59"
"PHOENIX AMA","2010","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","59-588107.0000","POOR QUALITY WITHDRAWAL PERMITS","WEST SALT RIVER VALLEY","588110","A-02-03 20BAA","40.65","WITHDRAWAL","GROUNDWATER","33","30","32.19","112","4","26.3","59"
"PHOENIX AMA","2010","HARBORLITE CORPORATION","59-586176.0000","DEWATERING PERMIT (MINING)","EAST SALT RIVER VALLEY","588114","D-02-12 08DAA","273.8","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2010","DRAKE","59-588117.0000","MINERAL EXTRACTION","EAST SALT RIVER VALLEY","588120","D-02-08 21DDD","118.21","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","2010","COMMUNITY WATER CO OF GREEN VALLEY","56-000046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","588121","D-18-13 02BDD","625.9","WITHDRAWAL","GROUNDWATER","31","53","32.3","110","59","16.8","56"
"NOT WITHIN ANY AMA OR INA","2010","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","588181","A-12-08 22CCA","14.151","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","FLAGSTAFF, CITY OF","91-000086.0000","LARGE COMMUNITY WATER SYSTEM","","588257","A-21-08 05DCA","1019.177","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","CLEAR SPRINGS UTILITY","91-000061.0000","SMALL COMMUNITY WATER SYSTEM","","588414","D-17-24 23ABD","4.4","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2010","ADAMAN I.W.D.D. NO. 36","57-002500.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","588576","B-02-02 01AAA","432.1","WITHDRAWAL","GROUNDWATER","33","33","4","112","24","40","57"
"PHOENIX AMA","2010","CITY OF GOODYEAR","74-564545.0006","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","588625","B-01-02 23AAB","280.5","RECOVERED","CAP WATER RECOVERED","33","25","9","112","25","52","74"
"PHOENIX AMA","2010","CITY OF AVONDALE","74-553424.0011","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","588631","B-02-01 35DCC","747.55","RECOVERED","SPILL WATER RECOVERED","33","27","51","112","19","56","74"
"PHOENIX AMA","2010","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","588632","B-01-03 14ACC","482.63","WITHDRAWAL","GROUNDWATER","33","25","46","112","31","48","56"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","588633","D-13-11 31BCC","1711.5","RECOVERED","CAP WATER RECOVERED","32","15","21","111","16","3","74"
"PRESCOTT AMA","2010","GRANITE OAKS WATER USERS ASSOC","56-003020.0000","SMALL MUNICIPAL PROVIDER","LITTLE CHINO","588634","B-15-02 30ADC","100.66","WITHDRAWAL","GROUNDWATER","34","39","2","112","30","12","56"
"NOT WITHIN ANY AMA OR INA","2010","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","588892","A-20-06 24BBB","81.517","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","588893","A-20-06 24ABB","42.202","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","FLAGSTAFF, CITY OF","91-000086.0000","LARGE COMMUNITY WATER SYSTEM","","588998","A-21-08 07DBB","41","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"SANTA CRUZ AMA","2010","CITY OF NOGALES","56-000002.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","589024","D-24-13 01DBC","745.8","WITHDRAWAL","GROUNDWATER","31","22","4","110","58","2","56"
"NOT WITHIN ANY AMA OR INA","2010","ST DAVID DWID","91-000053.0000","LARGE COMMUNITY WATER SYSTEM","","589239","D-17-21 33CBC","142.024","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","589246","A-10-10 01CBC","0.613","WITHDRAWAL","GROUNDWATER","34","14","15.68","111","17","26.33","91"
"PHOENIX AMA","2010","ARIZONA PUBLIC SERVICE CO","58-107804.0003","TYPE 1 GFR","HASSAYAMPA","589492","C-01-06 23BBA","18.32","WITHDRAWAL","GROUNDWATER","33","20","1.6","112","50","20.8","58"
"TUCSON AMA","2010","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0004","RECOVERY WELL PERMITS","","589494","D-11-14 31AAD","457.33","RECOVERED","CAP WATER RECOVERED","32","26","10","110","56","43","74"
"PHOENIX AMA","2010","HAWKINS HAMILTON PROPERTIES LLC","58-101511.0003","IRRIGATION USE","EAST SALT RIVER VALLEY","589497","D-02-05 15BDD","58.32","WITHDRAWAL","GROUNDWATER","33","15","20.6","111","49","59.7","58"
"TUCSON AMA","2010","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","UPPER SANTA CRUZ","589498","D-15-16 08DBC","16.7","WITHDRAWAL","GROUNDWATER","32","8","12","110","43","40","56"
"NOT WITHIN ANY AMA OR INA","2010","ICR WATER USERS ASSOCIATION","91-000686.0000","SMALL COMMUNITY WATER SYSTEM","","589659","B-16-03 17BBC","140.19","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","ICR WATER USERS ASSOCIATION","91-000686.0000","SMALL COMMUNITY WATER SYSTEM","","589660","B-16-03 17BBC","25.79","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2010","CITY OF SURPRISE","74-565003.0011","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","589835","B-03-01 17DDC","682","RECOVERED","CAP WATER RECOVERED","33","35","43","112","22","52","74"
"TUCSON AMA","2010","METROPOLITAN DOM WATER IMPR DIST","74-570181.0002","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","590051","D-12-13 33DBB","445.03","RECOVERED","CAP WATER RECOVERED","32","20","39.3","111","1","15.9","74"
"TUCSON AMA","2010","SAGUARO WATER COMPANY","56-000135.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","590054","D-15-16 28DCD","198.24","WITHDRAWAL","GROUNDWATER","32","5","24","110","42","37","56"
"TUCSON AMA","2010","AMPHITHEATHER PUBLIC SCHOOL DISTRICT","58-112278.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","590163","D-13-14 30DAB","11.85","WITHDRAWAL","GROUNDWATER","32","16","13","110","56","45","58"
"PHOENIX AMA","2010","CITY OF SURPRISE","74-565003.0011","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","590164","B-03-01 09BBB","36.56","RECOVERED","CAP WATER RECOVERED","33","37","24","112","22","30","74"
"PHOENIX AMA","2010","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","590165","A-04-04 14DCC","48.82","WITHDRAWAL","GROUNDWATER","33","41","6","111","54","58","56"
"PHOENIX AMA","2010","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","590166","B-04-02 35BAB","288.69","RECOVERED","CAP WATER RECOVERED","33","39","11","112","26","17","74"
"PHOENIX AMA","2010","SUNRISE TREE FARM","59-590170.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","WEST SALT RIVER VALLEY","590168","B-04-01 18BCD","100","WITHDRAWAL","GROUNDWATER","33","41","22.6","112","24","24.3","59"
"PHOENIX AMA","2010","SUNRISE TREE FARM","59-590170.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","WEST SALT RIVER VALLEY","590169","B-04-01 18BDC","154","WITHDRAWAL","GROUNDWATER","33","41","22.9","112","24","18.3","59"
"PHOENIX AMA","2010","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","590172","D-01-05 22BDD","88.09","WITHDRAWAL","GROUNDWATER","33","19","42.11","111","50","0.36","56"
"PHOENIX AMA","2010","FOUNTAIN HILLS SANITARY DISTRICT","74-575985.0002","RECOVERY WELL PERMITS","FOUNTAIN HILLS","590193","A-03-06 14CCA","233","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","35","59","111","42","52","74"
"PHOENIX AMA","2010","CITY OF EL MIRAGE","74-207706.0000","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","590334","B-03-01 14CAA","611.84","RECOVERED","CAP WATER RECOVERED","33","36","1.2","112","20","6.3","74"
"NOT WITHIN ANY AMA OR INA","2010","ARIZONA WATER CO - CASA GRANDE","91-000024.0000","LARGE COMMUNITY WATER SYSTEM","","590620","D-24-23 13ABD","491.29","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2010","LA CASITA WATER COMPANY INC","56-000366.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","590649","D-16-14 05ADB","16.18","WITHDRAWAL","GROUNDWATER","32","4","21.9","110","55","83.3","56"
"NOT WITHIN ANY AMA OR INA","2010","ASH FORK DEVELOPMENT ASSN INC","91-000606.0000","LARGE COMMUNITY WATER SYSTEM","","590950","B-21-02 15BAD","69.6","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","LINDEN TRAILS","91-000400.0000","SMALL COMMUNITY WATER SYSTEM","","591269","A-10-21 03BBB","13.887","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2010","KINGMAN MUNICIPAL WATER","91-000316.0000","LARGE COMMUNITY WATER SYSTEM","","591289","B-22-16 32DDD","507","WITHDRAWAL","GROUNDWATER","35","14","26","113","59","39","91"
"PHOENIX AMA","2010","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","591437","B-02-02 23DAD","0.76","RECOVERED","CAP WATER RECOVERED","33","29","55","112","25","39","74"
"PHOENIX AMA","2010","ARIZONA-AMERICAN WATER COMPANY (AGUA FRIA)","74-590636.0001","RECOVERY WELL PERMITS","","591439","B-04-02 36BDA","577.19","RECOVERED","CAP WATER RECOVERED","33","38","57","112","25","7.1","74"
"PHOENIX AMA","2010","ROBERT J LUECK","59-582089.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","RAINBOW VALLEY","591441","C-02-02 08BDA","356.54","WITHDRAWAL","GROUNDWATER","33","16","15","112","29","20","59"
"PINAL AMA","2010","CITY OF ELOY","58-111018.0002","TYPE 2 NON-IRRIGATION GFR","ELOY","591447","D-08-08 06CCA","2.49","WITHDRAWAL","GROUNDWATER","32","45","6","111","33","56","58"
"PINAL AMA","2010","CITY OF ELOY","56-001203.0000","LARGE MUNICIPAL PROVIDER ACP","ELOY","591447","D-08-08 06CCA","331.34","WITHDRAWAL","GROUNDWATER","32","45","6","111","33","56","56"
