"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PINAL AMA","2002","BECHTEL, JAMES G. & ZORA","58-100515.0003","IRRIGATION USE","ELOY","603975","D-05-08 16CCB","523.15","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","2002","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","DOUGLAS","603984","D-24-28 06BCD","645.2","WITHDRAWAL","GROUNDWATER","31","22","21.8","109","32","29.4","60"
"DOUGLAS INA","2002","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","DOUGLAS","603985","D-24-27 13BDB","459.5","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","DOUGLAS","603986","D-24-28 08BBB","421.3","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","DOUGLAS","603987","D-24-28 07ACC","827.3","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","DOUGLAS","603988","D-24-28 18CAD","133.8","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","FRIEDMAN, ALAN R.","60-203403.0000","IRRIGATION USE","DOUGLAS","604002","D-20-26 05BDB","56.975","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PINAL AMA","2002","DAWN THEROUX","58-102056.0001","TYPE 2 NON-IRRIGATION GFR","MARICOPA-STANFIELD","604006","D-04-03 28ADD","0.37","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","THUNDERBIRD ADVENTIST ACADEMY","56-002284.0000","SMALL MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","604030","A-03-04 14BBA","74.12","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","THUNDERBIRD ADVENTIST ACADEMY","56-002284.0000","SMALL MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","604031","A-03-04 14BBA","18.89","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604055","D-09-08 08DDC","754.31","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604057","D-09-08 08DDD","275.99","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604063","D-08-08 32CDD","850.82","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604068","D-08-07 36DDD","691.96","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604071","D-08-07 25DCC","77.76","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604072","D-08-07 25ADD","444.69","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604073","D-08-07 26ADD","421.1","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604081","D-08-07 22ADD","27.99","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604084","D-08-07 29DDD","28.73","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2002","","56-000199.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","604101","D-03-13 35DDB","24.52","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","UNION ROCK & MATERIALS CORP","58-105294.0000","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","604162","B-03-01 36BBC","75.88","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","UNION ROCK & MATERIALS CORP","58-105296.0000","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","604163","A-01-03 20BAD","116.82","WITHDRAWAL","GROUNDWATER","33","25","7.91","112","4","30.27","58"
"PINAL AMA","2002","DALEY REVOCABLE TRUST","58-102744.0003","IRRIGATION USE","ELOY","604167","D-05-06 27ADA","562.59","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DALEY REVOCABLE TRUST","58-102744.0003","IRRIGATION USE","ELOY","604169","D-05-06 27ACA","508.18","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","KING RANCH PROPERTIES LP","58-105074.0003","IRRIGATION USE","WEST SALT RIVER VALLEY","604171","B-01-01 31AAA","141.7","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","KING RANCH PROPERTIES LP","58-105074.0003","IRRIGATION USE","WEST SALT RIVER VALLEY","604173","C-01-02 03ACB","97.9","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","WUERTZ, WAYNE & EVELYN","58-106867.0002","IRRIGATION USE","ELOY","604182","D-05-07 34CCD","376.04","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","WUERTZ, WAYNE & EVELYN","58-106867.0002","IRRIGATION USE","ELOY","604183","D-05-07 34CDD","277.57","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604192","D-06-04 19CDD","430.18","WITHDRAWAL","GROUNDWATER","32","52","46.7","111","58","20.9","57"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604193","D-06-04 19ACC","443.37","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2002","US DEPT OF INTERIOR","58-102048.0002","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","604206","D-21-08 27ADA","5","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","ARLENE","58-107758.0000","IRRIGATION USE","ELOY","604213","D-06-09 06AAA","846.79","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","ARLENE","58-107758.0000","IRRIGATION USE","ELOY","604214","D-05-09 32DBD","537.32","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","CROSBY, WILLIAM F.","58-101891.0001","IRRIGATION USE","UPPER SANTA CRUZ","604249","D-14-16 04BCD","30.69","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","2002","BASILA FARMS","60-203413.0001","IRRIGATION USE","DOUGLAS","604293","D-20-25 12ADC","194.3","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"DOUGLAS INA","2002","BASILA FARMS","60-203413.0001","IRRIGATION USE","DOUGLAS","604294","D-20-25 12BDD","85.56","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","2002","CITRUS GARDENS IRRIGATION DISTRICT","56-002345.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","604308","A-04-01 15CBB","196.87","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","ROGERS, GILBERT R & SHIRLEY W","58-114182.0002","IRRIGATION USE","WEST SALT RIVER VALLEY","604323","A-01-02 35DDD","730.81","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"DOUGLAS INA","2002","ROBERT BLOCHER","60-203312.0001","IRRIGATION USE","DOUGLAS","604333","D-20-26 24CBA","167.3","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","2002","PIMA COUNTY PARKS & RECREATION","58-100381.0005","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604337","D-16-15 14BDA","121.18","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","TOWN OF MARANA","58-110658.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604339","D-12-11 09ADD","5.5","WITHDRAWAL","GROUNDWATER","32","24","13","111","13","26","58"
"TUCSON AMA","2002","TOWN OF MARANA","56-000107.0000","LARGE MUNICIPAL PROVIDER MNPCCP","AVRA VALLEY","604339","D-12-11 09ADD","144.82","WITHDRAWAL","GROUNDWATER","32","24","13","111","13","26","56"
"TUCSON AMA","2002","TOWN OF MARANA","58-104757.0005","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604340","D-11-11 27ACC","74","WITHDRAWAL","GROUNDWATER","32","26","47","111","12","25","58"
"TUCSON AMA","2002","PIMA COUNTY PARKS & RECREATION","58-100381.0005","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604341","D-13-14 19BAD","2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","PIMA COUNTY PARKS & RECREATION","58-100376.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604345","D-12-13 19DDC","2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2002","PIMA COUNTY PARKS & RECREATION","58-100381.0005","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604348","D-15-14 12CAB","41.1","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","2002","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","604363","D-22-13 35DCA","572.011","WITHDRAWAL","GROUNDWATER","31","28","8","110","58","53","56"
"SANTA CRUZ AMA","2002","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","604364","D-22-13 34DBD","316.381","WITHDRAWAL","GROUNDWATER","31","28","15","110","59","53","56"
"SANTA CRUZ AMA","2002","EPCOR - TUBAC","56-000042.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","604370","D-21-13 06AAC","6.29","WITHDRAWAL","GROUNDWATER","31","38","6.7","111","2","44.9","56"
"SANTA CRUZ AMA","2002","EPCOR - TUBAC","56-000042.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","604371","D-21-13 06DDC","61.54","WITHDRAWAL","GROUNDWATER","31","37","27.3","111","2","44.4","56"
"TUCSON AMA","2002","COX, WILLIAM R.","58-117361.0000","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","604432","D-17-14 22BBA","3.2","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","2002","MYRON CLARK","58-104889.0000","IRRIGATION USE","UPPER SANTA CRUZ","604487","D-21-13 17CD","77.47","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","2002","DURAN ENTERPRISES","58-104890.0001","IRRIGATION USE","UPPER SANTA CRUZ","604488","D-21-13 18DC","12.78","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","LAMOREAUX, ALVIN C & MELBA R","58-150050.0001","IRRIGATION USE","ELOY","604492","D-05-09 06BAD","477.53","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","RECREATION CENTERS OF SUN CITY WEST INC","58-130750.0002","TYPE 1 GFR","WEST SALT RIVER VALLEY","604494","B-04-01 29ABB","751.7","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","MARICOPA WATER DISTRICT","74-553884.0000","RECOVERY WELL PERMITS","UPPER AGUA FRIA","604497","B-04-01 32BBC","79.73","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","","","","","","","74"
"PHOENIX AMA","2002","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","604497","B-04-01 32BBC","123.05","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2002","EPCOR - SUN CITY","74-590636.0000","RECOVERY WELL PERMITS","","604498","B-04-02 35CBB","273.08","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2002","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","604500","B-03-02 01BBB","332.78","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","EPCOR - SUN CITY","74-590636.0000","RECOVERY WELL PERMITS","","604500","B-03-02 01BBB","591.61","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2002","PROPERTY RESERVE ARIZONA LLC","58-111147.0005","IRRIGATION USE","WEST SALT RIVER VALLEY","604501","B-03-02 13BCB","406.09","WITHDRAWAL","GROUNDWATER","33","36","22","112","25","36","58"
"PHOENIX AMA","2002","PROPERTY RESERVE ARIZONA LLC","58-111147.0005","IRRIGATION USE","WEST SALT RIVER VALLEY","604502","B-03-02 12BCB","262.76","WITHDRAWAL","GROUNDWATER","33","37","13","112","25","35","58"
"PHOENIX AMA","2002","PROPERTY RESERVE ARIZONA LLC","58-111147.0005","IRRIGATION USE","WEST SALT RIVER VALLEY","604503","B-03-02 15DBB","4.36","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","PROPERTY RESERVE ARIZONA LLC","58-111147.0005","IRRIGATION USE","WEST SALT RIVER VALLEY","604504","B-03-02 22ABB","4.99","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","PROPERTY RESERVE ARIZONA LLC","58-111145.0004","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","604505","B-03-02 12CCC","4.02","WITHDRAWAL","GROUNDWATER","33","36","37","112","25","31","58"
"PHOENIX AMA","2002","CITY OF GOODYEAR","74-564545.0001","RECOVERY WELL PERMITS","","604506","B-01-01 04ABA","257.78","RECOVERED","CAP WATER RECOVERED","33","27","46.4","112","21","46.9","74"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604508","D-07-06 35ADD","383.45","WITHDRAWAL","GROUNDWATER","32","46","13","111","41","16","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604509","D-07-06 35ACD","825.63","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604510","D-07-06 35ACC","74.57","WITHDRAWAL","GROUNDWATER","32","46","13.5","111","41","40.8","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604512","D-07-06 34DCC","422.38","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604517","D-07-06 34BDD","842.78","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604518","D-07-06 34CDD","411.14","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604529","D-06-03 24ADD","308.69","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604530","D-06-03 24DDD","694.34","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604531","D-06-03 24DBB","535.33","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604532","D-06-03 24DDD","1066.79","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","ELLIS STANLEY E","58-103176.0000","IRRIGATION USE","ELOY","604577","D-05-07 01BDA","454.09","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","CALMAT CO OF ARIZONA","58-109564.0002","TYPE 2 MINERAL EXTRACT GFR","WEST SALT RIVER VALLEY","604593","B-02-01 25BAC","141.6","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","CALMAT COMPANIES OF AZ","59-513881.0000","MINERAL EXTRACTION","WEST SALT RIVER VALLEY","604593","B-02-01 25BAC","500","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2002","STONE CONTAINER CORP","58-104688.0000","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","604606","A-03-01 36DCD","0.25","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","J BAR R FARMS LTD","58-102357.0001","IRRIGATION USE","WEST SALT RIVER VALLEY","604628","B-01-04 19ABB","575.43","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","J BAR R FARMS LTD","58-102357.0001","IRRIGATION USE","WEST SALT RIVER VALLEY","604629","B-01-04 19AAA","345.54","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","J BAR R FARMS LTD","58-102357.0001","IRRIGATION USE","WEST SALT RIVER VALLEY","604630","B-01-04 19ADC","340","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","YGK FARMS LP","58-102356.0004","IRRIGATION USE","WEST SALT RIVER VALLEY","604631","B-01-04 27ABB","15.79","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","MARVEN INVESTMENTS LP","58-130694.0002","IRRIGATION USE","WEST SALT RIVER VALLEY","604637","B-01-04 24CAA","48.054","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","B BAR G FARMS","58-102355.0002","IRRIGATION USE","WEST SALT RIVER VALLEY","604644","B-01-03 30ACA","32.66","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604661","D-06-07 34DDD","449.89","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604664","D-06-07 33DAB","641.06","WITHDRAWAL","GROUNDWATER","32","51","25","111","37","23","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604665","D-06-07 33DDA","360.55","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604666","D-06-07 28ACC","310.33","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604667","D-06-07 28ACB","67.84","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604668","D-06-07 34BAD","268.78","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604669","D-06-07 34BBC","161.25","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604670","D-06-07 34BAA","319.51","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604671","D-06-07 34DCC","268.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","DERMER JOHN H","58-100847.0000","IRRIGATION USE","ELOY","604672","D-06-07 34DDB","458.47","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","MARICOPA-STANFIELD","604675","D-06-04 06CDD","429.08","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","GUYLOTTA LIMITED PARTNERSHIP","58-100168.0001","IRRIGATION USE","ELOY","604678","D-06-06 16DAD","249","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","GUYLOTTA LIMITED PARTNERSHIP","58-100168.0001","IRRIGATION USE","ELOY","604680","D-06-06 16AAD","566","WITHDRAWAL","GROUNDWATER","32","54","20.35","111","43","21.94","58"
"PINAL AMA","2002","GUYLOTTA LIMITED PARTNERSHIP","58-100168.0001","IRRIGATION USE","ELOY","604682","D-06-06 16ADD","530","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","GUYLOTTA LIMITED PARTNERSHIP","58-100168.0001","IRRIGATION USE","ELOY","604684","D-06-06 16DDD","586","WITHDRAWAL","GROUNDWATER","32","53","40","111","43","21","58"
"DOUGLAS INA","2002","","60-203055.0000","IRRIGATION USE","DOUGLAS","604687","D-21-26 10","1","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604694","D-08-08 29DCC","919.26","WITHDRAWAL","GROUNDWATER","32","41","26.8","111","32","23.3","57"
"PINAL AMA","2002","ALICE GAIL ROBERTSON","58-100292.0001","IRRIGATION USE","ELOY","604699","D-06-07 14DDD","292.96","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","PATRICIA JO ROBERTSON","58-100293.0002","IRRIGATION USE","ELOY","604701","D-06-07 07ADC","344.86","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","PATRICIA JO ROBERTSON","58-100293.0002","IRRIGATION USE","ELOY","604702","D-06-07 07BDD","846.54","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","ROBERTSON, PATRICIA JO","58-100294.0010","IRRIGATION USE","ELOY","604705","D-05-07 12CDD","299.45","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","ROBERTSON, PATRICIA JO","58-100294.0010","IRRIGATION USE","ELOY","604706","D-05-07 12CDD","194.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","UNION HILLS COUNTRY CLUB","58-111850.0000","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","604717","A-04-01 33ACC","371.69","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","UNION HILLS COUNTRY CLUB","58-111850.0000","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","604718","A-04-01 29AAA","469.1","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604737","D-09-08 32DDA","33.18","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","ELOY","604738","D-09-08 32DDD","65.24","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","2002","PATRICIA JO ROBERTSON","58-100929.0005","IRRIGATION USE","ELOY","604742","D-06-07 35AAA","404.78","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","2002","PATRICIA JO ROBERTSON","58-100929.0005","IRRIGATION USE","ELOY","604743","D-06-07 35AAB","414.79","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2002","CAREFREE WATER COMPANY","56-002007.0000","LARGE MUNICIPAL PROVIDER MNPCCP","CAREFREE","604779","A-06-04 26DCC","106.64","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","CAREFREE WATER COMPANY","56-002007.0000","LARGE MUNICIPAL PROVIDER MNPCCP","CAREFREE","604781","A-06-04 36BDA","395.75","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","CAREFREE WATER COMPANY","56-002007.0000","LARGE MUNICIPAL PROVIDER MNPCCP","CAREFREE","604782","A-06-05 31CCC","87.75","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","CAREFREE WATER COMPANY","56-002007.0000","LARGE MUNICIPAL PROVIDER MNPCCP","CAREFREE","604783","A-06-05 31CDD","164.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","EPCOR - CHAPARRAL CITY WATER CO","56-002011.0000","LARGE MUNICIPAL PROVIDER","FOUNTAIN HILLS","604786","A-03-06 15ABB","222","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2002","EPCOR - CHAPARRAL CITY WATER CO","56-002011.0000","LARGE MUNICIPAL PROVIDER","FOUNTAIN HILLS","604787","A-03-06 23DCB","428","WITHDRAWAL","GROUNDWATER","33","35","7.9","111","42","27.5","56"
"PHOENIX AMA","2002","MOTOROLA SPS","58-112273.0003","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","604790","A-01-05 19DCA","1998","WITHDRAWAL","GROUNDWATER","33","24","38.3","111","52","49.4","58"
"TUCSON AMA","2002","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","AVRA VALLEY","604800","D-11-11 20DDD","506.51","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","2002","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","AVRA VALLEY","604802","D-11-11 16CDD","1082.45","WITHDRAWAL","GROUNDWATER","","","","","","","57"
