"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"NOT WITHIN ANY AMA OR INA","2016","PONDEROSA DWID","91-000377.0000","LARGE COMMUNITY WATER SYSTEM","","576641","A-08-23 01AAA","119","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","576697","D-14-11 05DBA","139.15","RECOVERED","CAP WATER RECOVERED","32","14","2","111","14","3","74"
"PHOENIX AMA","2016","TRIPLE G FARMS","58-103052.0005","TYPE 1 GFR","WEST SALT RIVER VALLEY","576702","B-01-04 29ABC","745","WITHDRAWAL","GROUNDWATER","33","24","17.6","112","41","8.7","58"
"NOT WITHIN ANY AMA OR INA","2016","GOLDEN SHORES WATER CO","91-000319.0000","LARGE COMMUNITY WATER SYSTEM","","576721","B-16-21 11DBD","187","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2016","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","576971","B-03-02 02ADD","238.2","WITHDRAWAL","GROUNDWATER","33","37","56","112","25","37","56"
"PHOENIX AMA","2016","CITY OF SURPRISE","74-565003.0013","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","576973","B-03-01 06BDD","41.57","RECOVERED","IN-LIEU WATER  (CAP)","33","37","56","112","24","10","74"
"NOT WITHIN ANY AMA OR INA","2016","MONTEZUMA HEIGHTS WATER","91-000677.0000","SMALL COMMUNITY WATER SYSTEM","","577288","A-14-05 18CAB","13.197","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2016","EPCOR (ANTHEM) WATER ARIZONA INC.","74-590633.0002","RECOVERY WELL PERMITS","","577504","A-06-02 16ACD","0.36","RECOVERED","CAP WATER RECOVERED","33","51","51","112","9","21","74"
"PHOENIX AMA","2016","EPCOR (ANTHEM) WATER ARIZONA INC.","74-590633.0002","RECOVERY WELL PERMITS","","577505","A-06-02 16ADD","92.37","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","51","51","112","9","11","74"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","577506","D-15-15 19CDD","138.7","RECOVERED","CAP WATER RECOVERED","32","6","18","110","50","58","74"
"PRESCOTT AMA","2016","CITY OF PRESCOTT","56-003017.0000","LARGE MUNICIPAL PROVIDER","LITTLE CHINO","577507","B-15-02 25AAA","0.14","WITHDRAWAL","GROUNDWATER","34","39","26","112","24","43","56"
"PHOENIX AMA","2016","VALENCIA WATER COMPANY","56-002046.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","577508","B-01-03 32DCB","93.58","WITHDRAWAL","GROUNDWATER","33","22","43.3","112","34","48.5","56"
"PHOENIX AMA","2016","PHOENIX COUNTRY CLUB","58-112312.0005","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","577563","A-03-06 14CBD","287.62","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2016","FOUNTAIN HILLS SANITARY DISTRICT","74-575985.0002","RECOVERY WELL PERMITS","FOUNTAIN HILLS","577564","A-03-06 14CAA","259.61","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","","","","","","","74"
"PHOENIX AMA","2016","PHOENIX COUNTRY CLUB","58-112312.0005","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","577564","A-03-06 14CAA","271.99","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2016","BEARDSLEY WATER COMPANY","56-002159.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","577605","B-05-03 25CBC","4.54","WITHDRAWAL","GROUNDWATER","33","44","35","112","31","55","56"
"TUCSON AMA","2016","THIM UTILITY","56-000209.0000","SMALL MUNICIPAL PROVIDER","AVRA VALLEY","577690","D-15-11 07ACB","1.38","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","577695","A-02-03 20ABB","0.14","WITHDRAWAL","GROUNDWATER","33","30","31.23","112","4","24.85","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","577696","A-02-03 20ABB","0.03","WITHDRAWAL","GROUNDWATER","33","30","32.82","112","4","23.36","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","577697","A-02-03 20ABB","0.02","WITHDRAWAL","GROUNDWATER","33","30","30.56","112","4","22.99","59"
"PHOENIX AMA","2016","CITY OF PEORIA","74-572707.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","577733","B-05-01 35DDD","111.12","RECOVERED","IN-LIEU WATER  (CAP)","33","43","33","112","19","37","74"
"PHOENIX AMA","2016","DESERT HARBOR COMMUNITY ASSN","58-112103.0001","TYPE 1 GFR","WEST SALT RIVER VALLEY","577733","B-05-01 35DDD","128.8","WITHDRAWAL","GROUNDWATER","33","43","33","112","19","37","58"
"PHOENIX AMA","2016","CITY OF PEORIA","74-572707.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","577735","B-05-01 25DCC","210.67","RECOVERED","IN-LIEU WATER  (CAP)","33","44","21.2","112","18","54.5","74"
"PHOENIX AMA","2016","TOWN OF GILBERT","74-586724.0010","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","578320","D-02-06 35ACD","77.3","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","33","12","55","11","42","30","74"
"PHOENIX AMA","2016","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","578321","A-01-05 03AAD","2.27","WITHDRAWAL","GROUNDWATER","33","27","58","111","49","17","57"
"PHOENIX AMA","2016","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","578322","A-01-05 01BBB","131.4","WITHDRAWAL","GROUNDWATER","33","27","55","111","48","15","57"
"PHOENIX AMA","2016","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","578323","A-01-02 32AAA","1598.79","WITHDRAWAL","GROUNDWATER","33","23","30","112","10","13","57"
"PINAL AMA","2016","MARICOPA CDWID","56-001360.0000","SMALL MUNICIPAL PROVIDER","MARICOPA-STANFIELD","578504","D-05-04 03DDD","19.02","WITHDRAWAL","GROUNDWATER","33","0","51.9","111","55","45","56"
"TUCSON AMA","2016","TOWN OF MARANA","74-211278.0001","RECOVERY WELL PERMITS","AVRA VALLEY","578734","D-12-12 28ACB","76.14","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","32","21","44","111","7","17","74"
"TUCSON AMA","2016","TOWN OF MARANA","74-211278.0001","RECOVERY WELL PERMITS","AVRA VALLEY","578734","D-12-12 28ACB","228.97","RECOVERED","IN-LIEU WATER  (CAP)","32","21","44","111","7","17","74"
"SANTA CRUZ AMA","2016","DE ANZA RESORT LLC - DE ANZA TRAILS RV","59-219153.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","","578736","D-20-12 12ADB","9.4","WITHDRAWAL","GROUNDWATER","31","2","36","111","47","1","59"
"SANTA CRUZ AMA","2016","DOUBLE C ROSE FAMILY LIMITED P","58-101285.0002","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","578736","D-20-12 12ADB","2.2","WITHDRAWAL","GROUNDWATER","31","2","36","111","47","1","58"
"PRESCOTT AMA","2016","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","578737","B-14-01 15ABA","202.9","WITHDRAWAL","GROUNDWATER","36","35","58","112","20","32","56"
"PHOENIX AMA","2016","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","578740","A-01-01 36AAA","255.74","WITHDRAWAL","GROUNDWATER","33","23","26","112","12","12","57"
"PHOENIX AMA","2016","CITY OF BUCKEYE","56-002006.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","578744","B-01-03 13CBC","0.14","WITHDRAWAL","GROUNDWATER","33","25","32","112","31","12","56"
"PHOENIX AMA","2016","CITY OF AVONDALE","74-553424.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","578749","B-01-01 11ABA","443.8","RECOVERED","SALT/VERDE  WATER RECOVERED","33","26","54","112","19","51","74"
"NOT WITHIN ANY AMA OR INA","2016","DWID","91-000098.0000","SMALL COMMUNITY WATER SYSTEM","","578765","A-11-15 13AAB","56.175","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2016","PONDEROSA DWID","91-000377.0000","LARGE COMMUNITY WATER SYSTEM","","578823","A-08-23 01DCB","25","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2016","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","UPPER SANTA CRUZ","579026","D-15-14 23BCC","16.94","WITHDRAWAL","GROUNDWATER","32","6","46","110","53","31","59"
"NOT WITHIN ANY AMA OR INA","2016","EMPIRITA WATER CO, LLC","91-000826.0000","SMALL COMMUNITY WATER SYSTEM","","579078","D-17-18 23BDA","5.45","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2016","CITY OF PEORIA","74-572707.0012","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","579157","A-04-01 20BAB","1.77","RECOVERED","CAP WATER RECOVERED","33","40","53","112","17","3","74"
"TUCSON AMA","2016","RANCHO DEL CONEJO COOP","56-000171.0000","SMALL MUNICIPAL PROVIDER","AVRA VALLEY","579159","D-13-11 08BDB","94.68","WITHDRAWAL","GROUNDWATER","32","18","53","111","14","43","56"
"PRESCOTT AMA","2016","UNITED METRO MATERIALS INC","59-585030.0002","MINERAL EXTRACTION","UPPER AGUA FRIA","579444","A-15-01 23CDD","10","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2016","SHOW LOW, CITY OF","91-000380.0000","LARGE COMMUNITY WATER SYSTEM","","579465","A-10-21 23DCA","344","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","579467","A-02-03 20ABB","12.55","WITHDRAWAL","GROUNDWATER","33","30","32.83","112","4","23.74","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","579468","A-02-03 20ABB","5.78","WITHDRAWAL","GROUNDWATER","33","30","31.98","112","4","24.74","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","579469","A-02-03 20ABB","0.02","WITHDRAWAL","GROUNDWATER","33","30","30.62","112","4","24.76","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","579470","A-02-03 20ABB","9.37","WITHDRAWAL","GROUNDWATER","33","30","31","112","4","23","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","579471","A-02-03 20ABB","0.9","WITHDRAWAL","GROUNDWATER","33","30","31","112","4","23","59"
"PHOENIX AMA","2016","ONE CAMELBACK INC","59-540940.0003","TEMPORARY DEWATERING PERMITS","WEST SALT RIVER VALLEY","579472","A-02-03 20ABB","3","WITHDRAWAL","GROUNDWATER","33","30","31","112","4","23","59"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","579474","D-14-11 08ADD","1239.5","RECOVERED","CAP WATER RECOVERED","32","13","36","111","14","14","74"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","579475","D-14-11 08DDD","1194.12","RECOVERED","CAP WATER RECOVERED","32","13","11","111","14","6","74"
"TUCSON AMA","2016","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","","579475","D-14-11 08DDD","250.32","RECOVERED","CAP WATER RECOVERED","32","13","11","111","14","6","74"
"PHOENIX AMA","2016","G & K LAND & CATTLE, LLC","59-224393.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","RAINBOW VALLEY","579477","C-02-02 08ADB","65.76","WITHDRAWAL","GROUNDWATER","33","16","20","112","28","59","59"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","579481","D-16-10 29ABA","40.79","RECOVERED","CAP WATER RECOVERED","32","0","58","111","20","19","74"
"PHOENIX AMA","2016","ARIZONA WATER COMPANY - SUPERSTITION","74-224269.0000","RECOVERY WELL PERMITS","","579701","D-02-10 31ABC","406.47","RECOVERED","IN-LIEU WATER  (CAP)","33","13","11","111","21","47","74"
"PHOENIX AMA","2016","ARIZONA WATER COMPANY - SUPERSTITION","74-224269.0000","RECOVERY WELL PERMITS","","579701","D-02-10 31ABC","103.86","RECOVERED","IN-LIEU WATER  (CAP)","33","13","11","111","21","47","74"
"PHOENIX AMA","2016","ARIZONA WATER CO. - APACHE JUNCTION","56-002000.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","579701","D-02-10 31ABC","444.43","WITHDRAWAL","GROUNDWATER","33","13","11","111","21","47","56"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","579707","D-14-11 05BDC","822.86","RECOVERED","CAP WATER RECOVERED","32","14","31","111","14","51","74"
"TUCSON AMA","2016","PIMA COUNTY PARKS & RECREATION","58-100381.0006","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","579711","D-16-15 15DAB","18","WITHDRAWAL","GROUNDWATER","32","2","25.88","110","47","55","58"
"PRESCOTT AMA","2016","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","579719","A-15-01 23BDD","14.1","WITHDRAWAL","GROUNDWATER","34","39","54","112","13","43","56"
"NOT WITHIN ANY AMA OR INA","2016","ARIZONA WATER CO - CASA GRANDE","91-000365.0000","LARGE COMMUNITY WATER SYSTEM","","579779","A-09-22 26CDA","123.89","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2016","ARIZONA WATER CO - CASA GRANDE","91-000366.0000","LARGE COMMUNITY WATER SYSTEM","","579785","A-12-17 32AAD","128.22","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2016","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","579973","A-12-08 26DAC","6.307","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2016","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","","580081","D-11-14 31CAA","217.27","RECOVERED","IN-LIEU WATER  (CAP)","32","25","51","110","57","6","74"
"PINAL AMA","2016","ZJ PROPERTIES, INC. AN ARIZONA CORPORATION","58-103160.0012","TYPE 1 GFR","ELOY","580086","D-06-04 25CAD","288.8","WITHDRAWAL","GROUNDWATER","32","52","7.24","111","53","11.1","58"
"PHOENIX AMA","2016","CITY OF CHANDLER","74-590641.0000","RECOVERY WELL PERMITS","","580089","D-02-05 10ACC","186.68","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","16","10","111","49","56","74"
"NOT WITHIN ANY AMA OR INA","2016","WALNUT CREEK WATER CO","91-000341.0000","SMALL COMMUNITY WATER SYSTEM","","580129","B-20-17 07BBB","25.081","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2016","COTTONWOOD, CITY OF","91-000618.0000","LARGE COMMUNITY WATER SYSTEM","","580166","A-16-03 28DCD","109.2","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2016","FOUNTAIN HILLS SANITARY DISTRICT","74-575985.0002","RECOVERY WELL PERMITS","FOUNTAIN HILLS","580603","A-03-06 14BCD","233.97","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","","","","","","","74"
"PHOENIX AMA","2016","PHOENIX COUNTRY CLUB","58-112312.0005","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","580603","A-03-06 14BCD","233.97","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2016","CITY OF SURPRISE","74-565003.0013","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","580633","B-03-01 05DAA","377.29","RECOVERED","IN-LIEU WATER  (CAP)","33","37","47","112","22","34","74"
"NOT WITHIN ANY AMA OR INA","2016","EMPIRITA WATER CO, LLC","91-000826.0000","SMALL COMMUNITY WATER SYSTEM","","580933","D-17-18 24BBD","4.06","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2016","WALNUT CREEK WATER CO","91-000341.0000","SMALL COMMUNITY WATER SYSTEM","","581044","B-20-17 07CBB","29.999","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","2016","ST. ANTHONY'S GREEK ORTHODOX MONASTERY","56-001351.0000","SMALL MUNICIPAL PROVIDER","","581130","D-06-10 12BDD","69.81","WITHDRAWAL","GROUNDWATER","32","54","56","111","16","13","56"
"TUCSON AMA","2016","MOONEY B J","58-102818.0001","TYPE 2 NON-IRRIGATION GFR","UPPER SANTA CRUZ","581365","D-13-15 33DDD","3","WITHDRAWAL","GROUNDWATER","32","15","5","110","48","31","58"
"PHOENIX AMA","2016","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","581366","A-01-07 31DDA","76.71","WITHDRAWAL","GROUNDWATER","33","22","53","111","40","10","56"
"PHOENIX AMA","2016","WEST END WATER COMPANY","56-002048.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","581369","B-05-03 13BBD","85.65","WITHDRAWAL","GROUNDWATER","33","46","39","112","31","48","56"
"PHOENIX AMA","2016","CITY OF SURPRISE","74-565003.0013","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","581372","B-03-01 05ABB","40.09","RECOVERED","CAP WATER RECOVERED","33","38","14.5","112","23","6.8","74"
"PHOENIX AMA","2016","CITY OF SURPRISE","74-565003.0013","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","581372","B-03-01 05ABB","780.26","RECOVERED","IN-LIEU WATER  (CAP)","33","38","14.5","112","23","6.8","74"
"PINAL AMA","2016","ANTELOPE PEAK DWID","91-000587.0000","SMALL COMMUNITY WATER SYSTEM","","581831","D-06-02 35ACD","10.528","WITHDRAWAL","GROUNDWATER","32","51","44.3","112","7","19.1","91"
"NOT WITHIN ANY AMA OR INA","2016","FLAGSTAFF RANCH WATER CO","91-000106.0000","SMALL COMMUNITY WATER SYSTEM","","581959","A-21-06 25ABB","2.5","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2016","TRIPLE G FARMS","58-103052.0005","TYPE 1 GFR","WEST SALT RIVER VALLEY","582083","B-01-04 29BBD","242","WITHDRAWAL","GROUNDWATER","33","24","18","112","41","9","58"
"PHOENIX AMA","2016","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","582085","D-04-08 11DDD","92.6","WITHDRAWAL","GROUNDWATER","33","5","23","111","29","27","56"
"PHOENIX AMA","2016","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","582087","D-04-08 11CAD","98.5","WITHDRAWAL","GROUNDWATER","33","5","37","111","29","58","56"
"PHOENIX AMA","2016","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","582088","D-04-08 11CDA","88","WITHDRAWAL","GROUNDWATER","33","5","32","111","30","0","56"
"PHOENIX AMA","2016","G & K LAND & CATTLE, LLC","59-224393.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","RAINBOW VALLEY","582090","C-02-02 08ACB","161.32","WITHDRAWAL","GROUNDWATER","33","16","16","112","29","11","59"
"SANTA CRUZ AMA","2016","VALLE VERDE WATER COMPANY","56-000228.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","582348","D-23-13 24BAA","5.96","WITHDRAWAL","GROUNDWATER","31","25","14","110","58","5","56"
"DOUGLAS INA","2016","3T RANCHES LLC","60-203266.0002","IRRIGATION USE","DOUGLAS","582613","D-24-26 04ADD","376.48","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","2016","TOWN OF MARANA","74-211278.0001","RECOVERY WELL PERMITS","AVRA VALLEY","582676","D-12-11 10BCD","0.86","RECOVERED","IN-LIEU WATER  (CAP)","32","24","11","111","12","45","74"
"TUCSON AMA","2016","TOWN OF MARANA","74-211278.0001","RECOVERY WELL PERMITS","AVRA VALLEY","582677","D-12-11 04DCB","11.7","RECOVERED","IN-LIEU WATER  (CAP)","32","24","47","111","13","31","74"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-552006.0006","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","582679","D-13-13 20ACD","2332.56","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","32","17","15","111","2","5","74"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","582686","D-14-11 05CAD","1364.65","RECOVERED","CAP WATER RECOVERED","32","14","19","111","41","4","74"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-560621.0004","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","582687","D-15-13 02BDA","292.56","RECOVERED","CAP WATER RECOVERED","32","9","27","110","59","13","74"
"PHOENIX AMA","2016","SHANGRI LA WATER WORKS","56-002319.0000","SMALL MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","582847","A-06-03 05CCB","1.506","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"DOUGLAS INA","2016","JAY & MARY M BOHLENDER","60-203456.0005","IRRIGATION USE","DOUGLAS","582868","D-19-26 20CBA","156.67","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"NOT WITHIN ANY AMA OR INA","2016","R H BOULDER GRANITE LLC","91-000150.0000","SMALL COMMUNITY WATER SYSTEM","","582980","A-11-11 31ACD","1","WITHDRAWAL","GROUNDWATER","34","15","15.7","111","15","48.5","91"
"PHOENIX AMA","2016","PHOENIX SPEEDWAY CORPORATION","58-101898.0004","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","582986","C-01-01 01BAA","10","WITHDRAWAL","GROUNDWATER","33","22","36","112","18","53","58"
"NOT WITHIN ANY AMA OR INA","2016","WILLIAMS, CITY OF","91-000097.0000","LARGE COMMUNITY WATER SYSTEM","","583065","A-21-03 18BBB","59.6","WITHDRAWAL","GROUNDWATER","35","12","22.6","112","7","22.2","91"
"PHOENIX AMA","2016","JLE-04 PARKER, LLC","59-223293.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","","583135","C-02-02 08BDC","326.87","WITHDRAWAL","GROUNDWATER","33","16","8","112","29","29","59"
"PHOENIX AMA","2016","JLE-04 PARKER, LLC","59-223293.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","","583136","C-02-02 08BCC","246.51","WITHDRAWAL","GROUNDWATER","33","16","9","112","29","41","59"
"TUCSON AMA","2016","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","","583137","D-14-11 08ABA","1816.75","RECOVERED","CAP WATER RECOVERED","32","14","60","111","14","27","74"
"PRESCOTT AMA","2016","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","583143","A-15-01 31AAA","73","WITHDRAWAL","GROUNDWATER","34","38","32","112","17","25","56"
"PINAL AMA","2016","JOHNSON UTILITIES - PINAL","56-001538.0000","LARGE MUNICIPAL PROVIDER MNPCCP","ELOY","583151","D-04-08 25CAB","223.8","WITHDRAWAL","GROUNDWATER","33","8","8","111","29","10","56"
"TUCSON AMA","2016","RIDGEVIEW UTILITY COMPANY","56-000375.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","583154","D-10-14 24CCB","125.95","WITHDRAWAL","GROUNDWATER","32","33","2","110","51","41","56"
"PINAL AMA","2016","DAVID C. FEENSTRA","58-100140.0011","TYPE 1 GFR","MARICOPA-STANFIELD","583447","D-06-04 06DDC","334.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2016","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","","583448","D-11-14 32CCC","202.75","RECOVERED","IN-LIEU WATER  (CAP)","32","25","30","110","56","34","74"
"PHOENIX AMA","2016","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","583449","D-01-06 17DCC","47.85","WITHDRAWAL","GROUNDWATER","33","20","9","111","45","45.4","57"
"PHOENIX AMA","2016","ARIZONA WATER COMPANY","59-226158.0000","HYDROLOGIC TESTING PERMIT","","583450","D-02-10 05CCD","5.47","WITHDRAWAL","GROUNDWATER","33","16","44","111","21","22","59"
"PHOENIX AMA","2016","LIBERTY UTILITIES (LITCHFIELD PARK WATER & SEWER) CORP","56-002021.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","583454","B-02-01 27ACB","462.5","WITHDRAWAL","GROUNDWATER","33","29","22","112","20","44","56"
"PRESCOTT AMA","2016","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER AGUA FRIA","583457","B-15-01 26DCC","306.7","WITHDRAWAL","GROUNDWATER","34","38","40","112","19","54","56"
"NOT WITHIN ANY AMA OR INA","2016","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","","583732","D-23-20 01DCC","18.078","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2016","MT LEMMON DWID","56-000372.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","583775","D-11-16 30CCA","0.07","WITHDRAWAL","GROUNDWATER","32","26","25","110","45","53","56"
"TUCSON AMA","2016","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","583778","D-14-11 08BCC","285.18","RECOVERED","CAP WATER RECOVERED","32","13","37","111","15","6","74"
