"AMA INA","YEAR","Owner or BMP Operator","Right Number","Right Type","Sub-basin","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"NOT WITHIN ANY AMA OR INA","2018","EPCOR","91-000335.0000","SMALL COMMUNITY WATER SYSTEM","","556101","B-21-21 29CCC","19.75","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON WATER CO","91-000133.0000","SMALL COMMUNITY WATER SYSTEM","","556148","A-11-10 23ADC","10.19","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","GROOM CREEK WATER USERS ASSOC","91-000629.0000","SMALL COMMUNITY WATER SYSTEM","","556222","B-13-02 26BCC","4.76","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"SANTA CRUZ AMA","2018","MORNING STAR RANCH","56-000376.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","556435","D-22-14 05CAA","2","WITHDRAWAL","GROUNDWATER","31","34","48.6","110","56","9.8","56"
"NOT WITHIN ANY AMA OR INA","2018","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","556567","A-20-07 18ABD","13.25","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","HONEYWELL INTERNATIONAL, INC.","59-570144.0002","POOR QUALITY WITHDRAWAL PERMITS","","556637","A-03-02 24ACB","41.8","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2018","BENSON, CITY OF","91-000026.0000","LARGE COMMUNITY WATER SYSTEM","","556791","D-17-20 19BBB","185.3","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2018","DOME WELL CORPORATION","91-000481.0000","SMALL COMMUNITY WATER SYSTEM","","556836","D-17-16 21AAA","1.69","WITHDRAWAL","GROUNDWATER","31","56","48","110","42","25","91"
"PHOENIX AMA","2018","CITY OF CHANDLER","74-551729.0002","RECOVERY WELL PERMITS","","557110","D-01-04 36BBA","829.78","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2018","CITY OF CHANDLER","74-551729.0002","RECOVERY WELL PERMITS","","557110","D-01-04 36BBA","95.12","RECOVERED","SALT/VERDE  WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","2018","THOMAS  DE JONG","58-117391.0001","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","557486","C-01-03 25ADA","29.32","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2018","THOMAS  DE JONG","59-219128.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","WEST SALT RIVER VALLEY","557486","C-01-03 25ADA","29.32","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2018","KINGMAN MUNICIPAL WATER","91-000316.0000","LARGE COMMUNITY WATER SYSTEM","","557491","B-21-17 24CDC","45.05","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2018","UNITED CHRISTIAN YOUTH CAMP INC.","59-561258.0003","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","LITTLE CHINO","557749","B-13-03 14CAB","0.28","WITHDRAWAL","GROUNDWATER","34","30","15.4","112","32","38.5","59"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-580079.0009","RECOVERY WELL PERMITS","","557821","D-13-11 31CDD","385.76","RECOVERED","CAP WATER RECOVERED","32","14","57","111","15","40","74"
"NOT WITHIN ANY AMA OR INA","2018","EPCOR","91-000351.0000","LARGE COMMUNITY WATER SYSTEM","","557919","B-20-21 05DDD","432.7","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2018","DONALD L. ROGERS","58-100128.0002","IRRIGATION USE","UPPER SANTA CRUZ","557971","D-13-15 33DCB","5.22","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","558004","A-11-10 36CBB","43.8","WITHDRAWAL","GROUNDWATER","34","15","16.11","111","17","28.74","91"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","558091","D-14-14 29ACB","5.38","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","558391","A-10-10 05DCD","80","WITHDRAWAL","GROUNDWATER","34","13","57.39","111","20","52.67","91"
"PHOENIX AMA","2018","JOHNSON UTILITIES - PHOENIX","56-002346.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UNKNOWN","558445","D-03-08 20AAA","294.4","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","558499","D-14-14 16DDD","113.27","RECOVERED","CAP WATER RECOVERED","32","12","26.6","110","54","38.6","74"
"PHOENIX AMA","2018","CHAPARRAL WATER COMPANY","56-002283.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","558536","B-05-02 31DDC","27.66","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2018","MARANA UNIFIED SCHOOL DISTRICT","58-111066.0002","TYPE 2 NON-IRRIGATION GFR","AVRA VALLEY","558914","D-13-11 08DAC","9.53","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2018","WHITE HORSE RANCH OWNERS ASSN","91-000682.0000","SMALL COMMUNITY WATER SYSTEM","","558950","A-14-02 33DBD","9.8","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","WHITE HORSE RANCH OWNERS ASSN","91-000682.0000","SMALL COMMUNITY WATER SYSTEM","","558951","A-14-02 33ABA","4.13","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","HONEYWELL INTERNATIONAL, INC.","59-533159.0001","POOR QUALITY WITHDRAWAL PERMITS","EAST SALT RIVER VALLEY","559021","A-03-02 11DCC","0.1","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2018","THE VAN RIJN DAIRY","58-110975.0004","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","559043","D-01-07 16CCC","105.7","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2018","PONDEROSA DWID","91-000377.0000","LARGE COMMUNITY WATER SYSTEM","","559106","A-08-23 01DBC","113","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","VERDE LAKES WATER CORP","91-000706.0000","SMALL COMMUNITY WATER SYSTEM","","559150","A-13-05 13BCC","95.07","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559217","D-14-14 10AAB","1130.46","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559218","D-15-15 22AAD","315.53","RECOVERED","CAP WATER RECOVERED","32","7","0.7","110","47","24.4","74"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","559219","D-15-15 26AAB","127.96","RECOVERED","CAP WATER RECOVERED","32","6","13.45","110","46","47.1","74"
"SANTA CRUZ AMA","2018","BACA FLOAT LAND DEV","56-000020.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","559319","D-21-13 18ACA","71.59","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2018","MOON VALLEY NURSERY","58-100225.0005","TYPE 1 GFR","HASSAYAMPA","559372","B-01-05 16CDA","1","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2018","EPCOR","91-000325.0000","SMALL COMMUNITY WATER SYSTEM","","559559","B-19-22 22BBA","55.76","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","KACHINA VILLAGE IMPROVEMENT DISTRICT","91-000090.0000","LARGE COMMUNITY WATER SYSTEM","","559727","A-20-07 18DDB","8.27","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","DESERT HILLS WATER COMPANY","56-002169.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","559936","A-06-03 29CCD","222.02","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2018","ASPC LEWIS COMPLEX","91-000281.0000","LARGE COMMUNITY WATER SYSTEM","","560123","C-02-04 34CCB","277","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","ASPC LEWIS COMPLEX","91-000281.0000","LARGE COMMUNITY WATER SYSTEM","","560125","C-02-04 34CBB","756","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","560127","A-11-10 36DBC","50.3","WITHDRAWAL","GROUNDWATER","34","15","15.06","111","16","49.58","91"
"NOT WITHIN ANY AMA OR INA","2018","COTTONWOOD, CITY OF","91-000618.0000","LARGE COMMUNITY WATER SYSTEM","","560414","A-15-03 04AAD","685.31","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","560509","A-04-04 18DBC","250.28","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2018","BOYCE THOMPSON SOUTHWESTERN ARBORETUM","58-110148.0000","TYPE 2 NON-IRRIGATION GFR","EAST SALT RIVER VALLEY","560518","D-02-11 01DCD","24.19","WITHDRAWAL","GROUNDWATER","33","16","45","111","10","13","58"
"PHOENIX AMA","2018","GOLF INTERNATIONAL INC","58-109621.0002","TYPE 2 NON-IRRIGATION GFR","FOUNTAIN HILLS","560614","A-03-06 23CDB","299.6","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2018","DMAFB WATER SYSTEM","56-000058.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","560617","D-15-15 15CAA","0.33","WITHDRAWAL","GROUNDWATER","32","7","34.36","110","47","54.35","56"
"NOT WITHIN ANY AMA OR INA","2018","HAVASU HEIGHTS DWID","91-000321.0000","SMALL COMMUNITY WATER SYSTEM","","560636","B-15-19 07ADA","21.11","WITHDRAWAL","GROUNDWATER","34","39","30.9","114","16","54.8","91"
"PHOENIX AMA","2018","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","560667","D-01-07 11DDD","675.96","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2018","BELLA VISTA WATER CO INC","91-000031.0000","LARGE COMMUNITY WATER SYSTEM","","560741","D-22-21 04BDD","10.93","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","BELLA VISTA WATER CO INC","91-000031.0000","LARGE COMMUNITY WATER SYSTEM","","560742","D-22-21 04BAD","16.01","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","REXCO LLC","58-106649.0007","TYPE 1 GFR","WEST SALT RIVER VALLEY","560777","B-01-03 25DBB","164.6","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2018","REXCO LLC","59-583770.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","WEST SALT RIVER VALLEY","560777","B-01-03 25DBB","43.4","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","2018","ARIZONA WATER CO - PINAL VALLEY SYSTEM","56-001307.0001","LARGE MUNICIPAL PROVIDER MNPCCP","ELOY","560803","D-06-06 15CDD","547.33","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2018","ARIZONA WATER CO - CASA GRANDE","91-000365.0000","LARGE COMMUNITY WATER SYSTEM","","560979","A-09-22 36CCA","175.83","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","Q MOUNTAIN WATER CO","91-000753.0000","SMALL COMMUNITY WATER SYSTEM","","560987","B-03-19 07BBA","18.19","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","STOTZ DAIRY","59-219101.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","HASSAYAMPA","560990","B-01-04 18ABB","141.77","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","2018","CITY OF PEORIA","74-572707.0013","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","561189","A-04-01 21CDD","858.36","RECOVERED","IN-LIEU WATER  (CAP)","33","40","1","112","15","57","74"
"PHOENIX AMA","2018","EPCOR","56-002035.0000","LARGE MUNICIPAL PROVIDER MNPCCP","FOUNTAIN HILLS","561190","A-05-07 32CBA","946.29","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2018","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","","561197","A-12-08 27CBC","26.37","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","NEW ENCHANTMENT, LLC","91-000850.0000","SMALL COMMUNITY WATER SYSTEM","","561221","A-16-03 28BAD","1.85","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","EPCOR","56-002035.0000","LARGE MUNICIPAL PROVIDER MNPCCP","FOUNTAIN HILLS","561226","A-05-07 31DDD","537.88","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","2018","MIGUEL & MERNA FONTES","59-561255.0002","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","AVRA VALLEY","561256","D-12-10 34CBD","31.3","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2018","MESCAL LAKES WATER SYSTEM","91-000062.0000","SMALL COMMUNITY WATER SYSTEM","","561268","D-17-19 08BBC","101.9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","2018","WILLIAM  J. & TERRI A. MICHAEL","58-114294.0013","IRRIGATION USE","LITTLE CHINO","561376","B-16-02 03BCC","12.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","2018","FIRST AMERICAN TITLE TR 4737","58-160014.0015","TYPE 1 GFR","UPPER SANTA CRUZ","561433","D-12-12 22CDA","340.16","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","2018","ARIZONA WATER CO - CASA GRANDE","91-000117.0000","LARGE COMMUNITY WATER SYSTEM","","561712","A-01-15 22CDC","62.2","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","CITY OF SCOTTSDALE","74-564007.0004","RECOVERY WELL PERMITS","","561722","A-04-04 23DBC","733.99","RECOVERED","CAP WATER RECOVERED","33","40","24.91","111","54","58.73","74"
"NOT WITHIN ANY AMA OR INA","2018","ARIZONA WATER CO - CASA GRANDE","91-000025.0000","LARGE COMMUNITY WATER SYSTEM","","561775","D-22-20 12CBB","114.56","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","BIG CHINO LAND CO INC.","91-000605.0000","SMALL COMMUNITY WATER SYSTEM","","561786","B-17-02 03AAA","161.594","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","PIMA UTILITY COMPANY","74-547295.0001","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","561906","D-02-05 29DAC","11.21","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","","","","","","","74"
"PHOENIX AMA","2018","PIMA UTILITY COMPANY","74-547295.0001","RECOVERY WELL PERMITS","EAST SALT RIVER VALLEY","561907","D-02-05 29BDB","14.35","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","2018","PORTER MOUNTAIN DWID","91-000378.0000","SMALL COMMUNITY WATER SYSTEM","","561908","A-09-23 09CDD","16.973","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2018","SIERRITA MOUNTAIN WATER COOP","56-000369.0000","SMALL MUNICIPAL PROVIDER","AVRA VALLEY","562034","D-16-10 12ABD","15.89","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2018","OAK CREEK WATER NO 1","91-000630.0000","SMALL COMMUNITY WATER SYSTEM","","562092","A-17-05 13BCC","190.69","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","WILLIAM A & CYNTHIA S COX","58-112447.0004","TYPE 2 NON-IRRIGATION GFR","WEST SALT RIVER VALLEY","562181","A-04-02 12DAA","72.5","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","2018","GILBERT & RIGGS WELL COOP","91-000305.0000","SMALL COMMUNITY WATER SYSTEM","","562222","D-02-06 30CAC","35.5","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","2018","MARICOPA CDWID","56-001327.0000","SMALL MUNICIPAL PROVIDER","MARICOPA-STANFIELD","562284","D-04-03 21BBA","104.08","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","562437","A-11-10 35ACD","5.3","WITHDRAWAL","GROUNDWATER","34","15","17.78","111","17","44.82","91"
"SANTA CRUZ AMA","2018","MORNING STAR RANCH","56-000376.0000","SMALL MUNICIPAL PROVIDER","UPPER SANTA CRUZ","562705","D-21-14 30CCD","5.36","WITHDRAWAL","GROUNDWATER","31","34","27.7","110","56","45.6","56"
"NOT WITHIN ANY AMA OR INA","2018","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","562728","A-20-07 18ABB","81.86","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","562729","A-20-07 18AAB","32.67","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","FOREST HIGHLANDS WATER CO","91-000104.0000","SMALL COMMUNITY WATER SYSTEM","","562730","A-20-07 18ADA","27.76","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","EAST SALT RIVER VALLEY","562763","D-01-04 12ADD","1707.92","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2018","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","562864","D-02-07 01ADD","52.82","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2018","GMW ENTERPRISES, INC.","59-217507.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","RAINBOW VALLEY","563081","D-04-01 08DDD","75.12","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","2018","PEEPLES VALLEY WATER CO","91-000653.0000","SMALL COMMUNITY WATER SYSTEM","","563104","B-11-05 23CAD","36.108","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","LIBERTY UTILITIES","91-000032.0000","LARGE COMMUNITY WATER SYSTEM","","563117","D-23-21 08BAC","30.54","WITHDRAWAL","GROUNDWATER","31","26","59.4","110","14","7.7","91"
"NOT WITHIN ANY AMA OR INA","2018","LIBERTY UTILITIES","91-000032.0000","LARGE COMMUNITY WATER SYSTEM","","563118","D-23-21 08BAC","65.24","WITHDRAWAL","GROUNDWATER","31","26","58.6","110","14","7.5","91"
"TUCSON AMA","2018","VOYAGER WATER COMPANY","56-000221.0000","LARGE MUNICIPAL PROVIDER MNPCCP","UPPER SANTA CRUZ","563268","D-15-15 29DCD","309.15","WITHDRAWAL","GROUNDWATER","32","5","31.02","110","49","48.17","56"
"PINAL AMA","2018","ERIC & MARCELLINE NELSON","59-557351.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","ELOY","563308","D-05-10 29ACD","12.08","WITHDRAWAL","GROUNDWATER","32","57","56.2","111","20","30.7","59"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","564016","A-11-10 28ACA","6.5","WITHDRAWAL","GROUNDWATER","34","16","17.69","111","19","47.73","91"
"TUCSON AMA","2018","THIM UTILITY","56-000209.0000","SMALL MUNICIPAL PROVIDER","AVRA VALLEY","564305","D-16-10 24CCD","5.63","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","2018","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","EAST SALT RIVER VALLEY","564333","D-02-07 01DDD","239.94","WITHDRAWAL","GROUNDWATER","33","16","40","111","35","0","56"
"PINAL AMA","2018","ST. ANTHONY'S GREEK ORTHODOX MONASTERY","56-001351.0000","SMALL MUNICIPAL PROVIDER","","564370","D-06-10 12ABB","8.46","WITHDRAWAL","GROUNDWATER","32","55","19","111","15","59","56"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-211288.0002","RECOVERY WELL PERMITS","AVRA VALLEY","564420","D-14-11 34CDD","1112.08","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","564423","D-13-13 15DBC","39.67","RECOVERED","CAP WATER RECOVERED","32","17","58.1","111","0","11.89","74"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","564424","D-14-14 02CDB","156.37","RECOVERED","CAP WATER RECOVERED","32","14","21.69","110","53","14.44","74"
"PHOENIX AMA","2018","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","564426","A-02-04 14CDA","3835.83","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","564467","A-11-10 28BCC","26.9","WITHDRAWAL","GROUNDWATER","34","16","15.18","111","20","35.66","91"
"PHOENIX AMA","2018","TIERRA BUENA WATER COMPANY","56-002339.0000","SMALL MUNICIPAL PROVIDER","WEST SALT RIVER VALLEY","564891","B-02-01 14CAD","90.34","WITHDRAWAL","GROUNDWATER","33","31","45","112","20","30","56"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-552006.0008","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","564894","D-13-13 28BAB","361.32","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","32","16","36.83","111","1","22.91","74"
"TUCSON AMA","2018","CITY OF TUCSON/TUCSON WATER","74-552006.0008","RECOVERY WELL PERMITS","UPPER SANTA CRUZ","564895","D-13-13 28BBA","834.13","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","32","16","43.35","111","1","30.67","74"
"NOT WITHIN ANY AMA OR INA","2018","UTILITIES, INC","91-000336.0000","LARGE COMMUNITY WATER SYSTEM","","565030","B-19-22 23CDC","179.54","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","STARLIGHT WATER","91-000102.0000","SMALL COMMUNITY WATER SYSTEM","","565147","A-14-12 06CCB","9.86","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","STARLIGHT WATER","91-000102.0000","SMALL COMMUNITY WATER SYSTEM","","565148","A-15-12 32CCC","11.44","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","2018","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","565168","A-03-01 01CDD","308.85","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","2018","CITY OF PEORIA","74-572707.0013","RECOVERY WELL PERMITS","WEST SALT RIVER VALLEY","565171","A-04-01 18DAA","460.86","RECOVERED","IN-LIEU WATER  (CAP)","33","41","20","112","17","22","74"
"PHOENIX AMA","2018","WATER UTILITY OF NORTHERN SCOTTSDALE","56-002347.0000","SMALL MUNICIPAL PROVIDER","","565172","A-05-06 19DDD","39.8","WITHDRAWAL","GROUNDWATER","33","45","25","111","46","5","56"
"PHOENIX AMA","2018","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","WEST SALT RIVER VALLEY","565175","A-01-05 02DDC","924.49","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","2018","BIASI WATER COMPANY","91-000352.0000","SMALL COMMUNITY WATER SYSTEM","","565318","B-41-15 29CBB","33.758","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","2018","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","","565426","A-11-10 26CAD","27.4","WITHDRAWAL","GROUNDWATER","34","15","58.3","111","17","59.82","91"
"PHOENIX AMA","2018","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","565446","B-04-02 36DBB","1200.4","WITHDRAWAL","GROUNDWATER","33","38","49","111","45","35","56"
"PHOENIX AMA","2018","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","WEST SALT RIVER VALLEY","565447","B-04-02 36ADC","1305.69","WITHDRAWAL","GROUNDWATER","33","38","55","111","45","16","56"
"NOT WITHIN ANY AMA OR INA","2018","SHOW LOW, CITY OF","91-000380.0000","LARGE COMMUNITY WATER SYSTEM","","565467","A-09-22 04CCC","84.2","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","2018","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","","565547","D-12-14 07BCB","192.19","RECOVERED","IN-LIEU WATER  (CAP)","32","24","16","110","57","33","74"
"PHOENIX AMA","2018","CITY OF CHANDLER","74-551729.0002","RECOVERY WELL PERMITS","","565549","D-01-05 15CDA","350.73","RECOVERED","SALT/VERDE  WATER RECOVERED","33","20","12.8","111","50","0.52","74"
